source_id,notice_id,listed_date,listed_valid_until,subject,notice_text,attachment_number,attachment_count,attachment_url,index_source_id,index_source_sha256,source,status
mtp_notice_816499,Notification No 237/DCP/Westsub/Traff/Temp/2024,04/12/2024,Till Next Order,"Notification No 237  The ""Swearing-in"" ceremony of the newly elected Hon'ble Chief Minister of Maharashtra and other ministers will be held at Azad Maidan, Mumbai on 05/12/2024.","The ""Swearing-in"" ceremony of the newly elected Hon'ble Chief Minister of Maharashtra and other ministers will be held at Azad Maidan, Mumbai on 05/12/2024. Many VIP/ VVIP's of national level will arrive and depart from Airport Gate No. 8 under the jurisdiction of Vakola Traffic Division",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/816499/202412040000_816499_Notificationno237dcpwestsubtraffTemp2024.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_816493,Notification No 235/DCP/Westsub/Traff/Temp/2024,03/12/2024,Till Next Order,"Notification No 235  Due to the dilapidated condition of the existing Kumbharkala Nallah, near the Ravi Building within the jurisdiction of Kandivali Traffic Division.","Due to the dilapidated condition of the existing Kumbharkala Nallah, near the Ravi Building within the jurisdiction of Kandivali Traffic Division, it is necessary to demolition the existing bridge and reconstruction it. Therefore, from the point of public safety view and in order to regulate traffic properly, the following traffic restrictions have been imposed from 04/12/2024 to 30/03/2025.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/816493/202412030000_816493_Notificationno235dcpwestsubtraffTemp2024.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_816500,Notification No 236/DCP/South/Traff/Temp/2024,03/12/2024,Till Next Order,"Notification No 236  ""Swearing Ceremony of the new ministers of Maharashtra state"" is to be held at Azad Maidan Ground on 05/12/2024","""Swearing Ceremony of the new ministers of Maharashtra state"" is to be held at Azad Maidan Ground on 05/12/2024. A Large numbers of People are expected to attend the Function. Following traffic advisory is suggested to avoid obstruction & inconvenience to public.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/816500/202412030000_816500_Notificationno236dcpsouthtrafftemp2024.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_816494,Notification No 234/DCP/Westsub/Traff/Temp/2024,03/12/2024,Till Next Order,Notification No 234  Due to the construction of a new storm water drain on P.V. Awasare Road within the Jurisdiction of Santacruz Traffic Division,"Due to the construction of a new storm water drain on P.V. Awasare Road within the Jurisdiction of Santacruz Traffic Division, for the point of public safety view and to ensure proper regulation of traffic in the area, the following restrictions have been imposed on traffic from 04/12/2024 to 30/12/2025.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/816494/202412030000_816494_Notificationno234dcpwestsubtraffTemp2024.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_816495,Notification No 233/DCP/HQ&Central/Traff/Temp/2024,02/12/2024,Till Next Order,Notification No 233  Due to ongoing work of Costal Road Project Package-2 on Khan Abdul Gaffar Khan Marg,"Due to ongoing work of Costal Road Project Package-2 on Khan Abdul Gaffar Khan Marg, the traffic is moving slow at the Sea Link gate. To ease the vehicular traffic movement and avoid inconvenience caused to people it is notified that the North bound of Khan Abdul Gaffar Khan Marg for vehicles moving from Khan Abdul Gaffar Khan Marg towards J.K. Kapoor Junction, Prabhadevi, Dadar will be closed temporarily.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/816495/202412020000_816495_Notificationno233dcphq%26Centraltrafftemp2024.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_816496,Notification No 232/DCP/HQ&Central/Traff/Temp/2024,01/12/2024,Till Next Order,Notification No 232  The 68th Death Anniversary of Bharat Ratna Dr. Babasaheb Ambedkar,"""Mahaparinirvan Din"" will be observed on 6th December 2024 at Chaitya Bhoomi, Shivaji Park Dadar, Mumbai. Large numbers of followers of Dr. Babasaheb Ambedkar will be visiting Chaitya Bhoomi, Dadar from 4th December 2024 to 7th December 2024.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/816496/202412010000_816496_Notificationno232dcphq%26Centraltrafftemp2024.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_816497,Notification No 230/DCP/Westsub/Traff/Temp/2024,30/11/2024,Till Next Order,Notification No 230  Due to the dilapidated condition of the existing Mogara Nala bridge on Shastri Nagar Road between Laxmi Nagar Estate to Lokhandwala complex within the jurisdiction of Oshiwara Traffic Division,"Due to the dilapidated condition of the existing Mogara Nala bridge on Shastri Nagar Road between Laxmi Nagar Estate to Lokhandwala complex within the jurisdiction of Oshiwara Traffic Division, it is necessary to demolition the existing bridge and reconstruction it. Therefore, from the point of public safety view and in order to regulate traffic properly, the following traffic restrictions have been imposed from 01/12/2024 to 30/03/2025",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/816497/202411300000_816497_Notificationno230dcpwestsubtraffTemp2024.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_816526,Notification No 231/DCP/South/Traff/Temp/2024,30/11/2024,Till Next Order,"Notification No 231  On behalf of the Indian Navy at Gate Way Of India, the event ""Beating Retreat Ceremony & Tatto Ceremony"" has been organized on 01 December 2024 to 04 December 2024.","On behalf of the Indian Navy at Gate Way Of India, the event ""Beating Retreat Ceremony & Tatto Ceremony"" has been organized on 01 December 2024 to 04 December 2024. The main event will be held on 03 & 04 December 2024. Therefore, due to this considerable traffic congestion is seen on Chatrapati Shivaji Maharaj Marg, P. Ramchandani Marg, B.K. Boman Behram Marg, Adam Street and Mahakavi Bhushan Marg. In view to ensure smooth flow of traffic, on 03 & 04 December 2024 from 10.00 hrs till 22.00 hrs. Following traffic arrangements are being implemented.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/816526/202411300000_816526_Notificationno231dcpsouthtrafftemp2024.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_816498,Notification No 229/DCP/HQ&Central/Traff/Temp/2024,28/11/2024,Till Next Order,"Notification No 229  On 30/11/2024, at M.M.R.D.A. authority's ground near Asian Heart Hospital, Bandra Kurla Complex, Bandra East Mumbai, international singers will be present in the ""Feeding India Concert""","On 30/11/2024, at M.M.R.D.A. authority's ground near Asian Heart Hospital, Bandra Kurla Complex, Bandra East Mumbai, international singers will be present in the ""Feeding India Concert"". A large number of people will attend the program. Since there will be a huge crowd of people in the MMRDA ground area in BKC",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/816498/202411280000_816498_Notificationno229dcphq%26Centraltrafftemp2024.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_816460,Notification No 228/DCP/HQ&Central/Traff/Temp/2024,27/11/2024,Till Next Order,Notification No 228  Rajkamal HMM Company is going to lay the Iron Girder for construction of new Tilak Bridge. The work of will be done on dated 28/11/2024 to 01/12/2024.,"Rajkamal HMM Company is going to lay the Iron Girder for construction of new Tilak Bridge. The work of will be done on dated 28/11/2024 to 01/12/2024. Therefore, it is necessary that vehicular traffic on Senapati Bapat Marg North bound will be closed between Kavi Keshavsut Bridge Electric Pole no. S.B.D. 83 to electric pole no 95.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/816460/202411270000_816460_Notificationno228dcphq%26Centraltrafftemp2024.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_816427,Notification No 227/DCP/South/Traff/Temp/2024,25/11/2024,Till Next Order,"Notification No 227  Due to private as well as heavy vehicles being parked illegally on Kenedy bridge, the entire Kenedy bridge will be ""No Parking"" from 25/11/2024 on both sides for 24 Hrs. on experimental basis for next three month.","In Tardeo and D.B.Marg Traffic Division jurisdiction, private as well as heavy vehicles are being parked illegally on Kenady bridge. Due to this, the traffic is obstructed on the said route and the structure of the bridge is also damaged. For this, it is necessary to restrict the parking of vehicles on the Kenedy bridge. Therefore the entire Kenedy bridge will be ""No Parking"" from 25/11/2024 on both sides for 24 Hrs. on experimental basis for next three month.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/816427/202411250000_816427_Notificationno227dcpsouthtrafftemp2024.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_816395,Notification No 225/DCP/South/Traff/Temp/2024,22/11/2024,Till Next Order,"Notification No 225  Regarding the traffic management done by the Azad Maidan, Pydhoni, Nagpada D.B. Road Transport Department for the counting of votes for the 2024 Assembly Elections.","The counting of votes for the Assembly Elections 2024 will be held on Saturday, 23 November, 2024. Time From 05.00 a.m to till complete the process of vote counting and the followings roads are neccessary to closed in the traffic division of Azad Maidan Traffic Division ,Pydhonie Traffic Division, Nagpada Traffic Division, D. B. Marg Traffic Division of Traffic South.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/816395/202411220000_816395_Notificationno225dcpsouthtrafftemp2024.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_816396,Notification No 226/DCP/Westsub/Traff/Temp/2024,22/11/2024,Till Next Order,Notification No 226  Regarding imposition of no parking restrictions on a trial basis for three months at Golibil Road No. 5 TPS 3 Santacruz East Mumbai within the limits of Vakola Traffic Department.,"Parking is being done on both sides of Golibar Road No. 5, TPS 3, Santacruz East within the jurisdiction of Vakola Traffic Division, causing obstruction to traffic. Due to this, local citizens are being inconvenienced, based on the report submitted by the Police Inspector, Vakola Traffic Division",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/816396/202411220000_816396_Notificationno226dcpwestsubtraffTemp2024.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
