state_code,district_code,subdistrict_code,town_code,area_name,residence,household_size_band,households_count,all_size_households_count,all_size_normal_household_persons_count,published_mean_household_size_persons,universe,source,source_id,source_sha256,source_row,observation_year,status
27,520,04172,000000,Sub-district - Uran,Total,5,7154,37917,158490,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,754,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Total,6,3439,37917,158490,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,754,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Total,7-10,2868,37917,158490,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,754,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Total,11-14,248,37917,158490,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,754,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Total,15+,37,37917,158490,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,754,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Rural,1,1062,21377,90186,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,755,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Rural,2,2235,21377,90186,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,755,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Rural,3,3581,21377,90186,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,755,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Rural,4,6348,21377,90186,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,755,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Rural,5,4221,21377,90186,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,755,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Rural,6,2097,21377,90186,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,755,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Rural,7-10,1686,21377,90186,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,755,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Rural,11-14,133,21377,90186,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,755,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Rural,15+,14,21377,90186,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,755,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Urban,1,801,16540,68304,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,756,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Urban,2,1718,16540,68304,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,756,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Urban,3,3266,16540,68304,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,756,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Urban,4,5160,16540,68304,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,756,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Urban,5,2933,16540,68304,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,756,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Urban,6,1342,16540,68304,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,756,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Urban,7-10,1182,16540,68304,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,756,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Urban,11-14,115,16540,68304,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,756,2011,historical_control_not_current_demand
27,520,04172,000000,Sub-district - Uran,Urban,15+,23,16540,68304,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,756,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Total,1,5956,175324,744052,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,757,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Total,2,17416,175324,744052,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,757,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Total,3,33789,175324,744052,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,757,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Total,4,54594,175324,744052,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,757,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Total,5,31999,175324,744052,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,757,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Total,6,15957,175324,744052,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,757,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Total,7-10,14218,175324,744052,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,757,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Total,11-14,1150,175324,744052,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,757,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Total,15+,245,175324,744052,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,757,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Rural,1,2161,56003,250194,4.5,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,758,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Rural,2,5709,56003,250194,4.5,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,758,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Rural,3,8551,56003,250194,4.5,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,758,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Rural,4,14943,56003,250194,4.5,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,758,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Rural,5,11447,56003,250194,4.5,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,758,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Rural,6,6502,56003,250194,4.5,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,758,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Rural,7-10,6067,56003,250194,4.5,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,758,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Rural,11-14,521,56003,250194,4.5,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,758,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Rural,15+,102,56003,250194,4.5,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,758,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Urban,1,3795,119321,493858,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,759,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Urban,2,11707,119321,493858,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,759,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Urban,3,25238,119321,493858,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,759,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Urban,4,39651,119321,493858,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,759,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Urban,5,20552,119321,493858,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,759,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Urban,6,9455,119321,493858,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,759,2011,historical_control_not_current_demand
27,520,04173,000000,Sub-district - Panvel,Urban,7-10,8151,119321,493858,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,759,2011,historical_control_not_current_demand
