office_label,column_1_based,measure,office_level,category_code,printed_category_label,vehicles_count,aggregate_row,source_page,source,source_sha256
Amaravati Region,10,registered_stock_20170331,region,12,12 Pvt.Serv.Veh.,344,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,13,13 Ambulances,846,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,14,14 Arti. & Multi.Veh.,348,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,15,15 Trucks & Lorries,23492,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,16,16 Tankers,615,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,17,17 Del. Van(4 Wh.),30375,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,18,18 Del. Van(3 wh.),18016,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,19,19 Tractors,69136,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,20,20 Trailers,41357,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,21,21 Others.,1395,False,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Amaravati Region,10,registered_stock_20170331,region,total_all_vehicles,Total,2015690,True,63,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,1,1 Motor Cycles,465693,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,2,2 Scooters,330401,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,3,3 Mopeds,282821,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,1078915,True,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,4,4 Motor Cars,109377,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,5,5 Jeeps,31517,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,6,6 Station Wagons,842,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,7a,7(A) Taxi meter fitted,9,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,7b,7(B) Taxi Tourist Cabs,4163,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,8,8 Autorickshaws,8787,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,9,9 Stage Carriages,1779,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,10,10 Contract Carriages,932,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,11,11 School Buses,1002,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,1317,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,13,13 Ambulances,647,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,952,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,15,15 Trucks & Lorries,12061,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,16,16 Tankers,2589,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),15380,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,18,18 Del. Van(3 wh.),7356,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,19,19 Tractors,5492,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,20,20 Trailers,5406,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,21,21 Others.,1256,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur (City),1,registered_stock_20170331,office,total_all_vehicles,Total,1289779,True,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,1,1 Motor Cycles,133029,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,2,2 Scooters,17197,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,3,3 Mopeds,52914,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,203140,True,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,4,4 Motor Cars,11762,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,5,5 Jeeps,3586,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,6,6 Station Wagons,63,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,7a,7(A) Taxi meter fitted,0,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,7b,7(B) Taxi Tourist Cabs,361,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,8,8 Autorickshaws,4865,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,9,9 Stage Carriages,240,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,10,10 Contract Carriages,134,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,11,11 School Buses,376,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,46,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,13,13 Ambulances,79,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,184,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,15,15 Trucks & Lorries,1713,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,16,16 Tankers,51,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),3790,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,18,18 Del. Van(3 wh.),3265,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,19,19 Tractors,7794,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,20,20 Trailers,3103,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,21,21 Others.,481,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Wardha,2,registered_stock_20170331,office,total_all_vehicles,Total,245033,True,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,1,1 Motor Cycles,149552,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,2,2 Scooters,30162,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,3,3 Mopeds,1877,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,181591,True,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,4,4 Motor Cars,22152,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,5,5 Jeeps,7707,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,6,6 Station Wagons,0,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,7a,7(A) Taxi meter fitted,4,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,7b,7(B) Taxi Tourist Cabs,1987,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,8,8 Autorickshaws,7756,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,9,9 Stage Carriages,0,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,10,10 Contract Carriages,245,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,11,11 School Buses,995,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,19,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,13,13 Ambulances,134,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,413,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,15,15 Trucks & Lorries,3658,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,16,16 Tankers,438,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),5716,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,18,18 Del. Van(3 wh.),3777,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,19,19 Tractors,352,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,20,20 Trailers,53,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,21,21 Others.,1,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur East,3,registered_stock_20170331,office,total_all_vehicles,Total,236998,True,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,1,1 Motor Cycles,748274,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,2,2 Scooters,377760,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,3,3 Mopeds,337612,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,subtotal_two_wheelers,Total Two  wheelers,1463646,True,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,4,4 Motor Cars,143291,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,5,5 Jeeps,42810,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,6,6 Station Wagons,905,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,7a,7(A) Taxi meter fitted,13,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,7b,7(B) Taxi Tourist Cabs,6511,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,8,8 Autorickshaws,21408,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,9,9 Stage Carriages,2019,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,10,10 Contract Carriages,1311,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,11,11 School Buses,2373,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,12,12 Pvt.Serv.Veh.,1382,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,13,13 Ambulances,860,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,14,14 Arti. & Multi.Veh.,1549,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,15,15 Trucks & Lorries,17432,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,16,16 Tankers,3078,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,17,17 Del. Van(4 Wh.),24886,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Nagpur(U) Region,4,registered_stock_20170331,region,18,18 Del. Van(3 wh.),14398,False,64,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
